TF,Target
Zm00001d002731,Zm00001d052618
Zm00001d020804,Zm00001d050310
Zm00001d036768,Zm00001d007360
Zm00001d035605,Zm00001d025362
Zm00001d028129,Zm00001d014617
Zm00001d017409,Zm00001d004848
Zm00001d046299,Zm00001d044320
Zm00001d025861,Zm00001d040593
Zm00001d010730,Zm00001d040567
Zm00001d010201,Zm00001d005685
Zm00001d008225,Zm00001d012511
Zm00001d004512,Zm00001d011802
Zm00001d015614,Zm00001d052533
Zm00001d017466,Zm00001d011477
Zm00001d009802,Zm00001d013312
Zm00001d014690,Zm00001d038400
Zm00001d031620,Zm00001d006603
Zm00001d018191,Zm00001d009566
Zm00001d027991,Zm00001d042554
Zm00001d013709,Zm00001d033596
Zm00001d042910,Zm00001d013218
Zm00001d020939,Zm00001d049790
Zm00001d017383,Zm00001d022561
Zm00001d033325,Zm00001d032610
Zm00001d015201,Zm00001d038151
Zm00001d035266,Zm00001d030661
Zm00001d013073,Zm00001d041052
Zm00001d017409,Zm00001d036439
Zm00001d037098,Zm00001d038328
Zm00001d050195,Zm00001d033730
Zm00001d051458,Zm00001d014991
Zm00001d049364,Zm00001d036787
Zm00001d038320,Zm00001d014608
Zm00001d018380,Zm00001d048199
Zm00001d046755,Zm00001d021387
Zm00001d018158,Zm00001d002618
Zm00001d011692,Zm00001d045000
Zm00001d002405,Zm00001d053996
Zm00001d050195,Zm00001d038610
Zm00001d052750,Zm00001d041575
Zm00001d016520,Zm00001d021498
Zm00001d043696,Zm00001d014742
Zm00001d020460,Zm00001d054094
Zm00001d041489,Zm00001d042067
Zm00001d008919,Zm00001d013119
Zm00001d030028,Zm00001d052482
Zm00001d020137,Zm00001d024934
Zm00001d028217,Zm00001d018428
Zm00001d035053,Zm00001d019356
Zm00001d019536,Zm00001d014286
Zm00001d015759,Zm00001d041958
Zm00001d022461,Zm00001d032433
Zm00001d036632,Zm00001d021350
Zm00001d010399,Zm00001d006211
Zm00001d002405,Zm00001d034722
Zm00001d027957,Zm00001d048474
Zm00001d049581,Zm00001d010678
Zm00001d020384,Zm00001d026351
Zm00001d017609,Zm00001d048150
Zm00001d042588,Zm00001d020460
Zm00001d031796,Zm00001d022461
Zm00001d032190,Zm00001d010416
Zm00001d034605,Zm00001d016787
Zm00001d049443,Zm00001d032948
Zm00001d015614,Zm00001d031464
Zm00001d010227,Zm00001d037115
Zm00001d042665,Zm00001d006211
Zm00001d039002,Zm00001d040748
Zm00001d046947,Zm00001d047399
Zm00001d052087,Zm00001d053649
Zm00001d033870,Zm00001d050868
Zm00001d050247,Zm00001d003533
Zm00001d012544,Zm00001d033004
Zm00001d015614,Zm00001d006312
Zm00001d038683,Zm00001d022630
Zm00001d041445,Zm00001d030373
Zm00001d038191,Zm00001d034495
Zm00001d048474,Zm00001d022450
Zm00001d002079,Zm00001d043674
Zm00001d044825,Zm00001d043068
Zm00001d018158,Zm00001d028440
Zm00001d003412,Zm00001d010540
Zm00001d048527,Zm00001d032667
Zm00001d010399,Zm00001d053746
Zm00001d043950,Zm00001d051164
Zm00001d015639,Zm00001d038921
Zm00001d050195,Zm00001d044635
Zm00001d020384,Zm00001d034469
Zm00001d053749,Zm00001d012460
Zm00001d016907,Zm00001d043850
Zm00001d027757,Zm00001d054044
Zm00001d050781,Zm00001d013503
Zm00001d037737,Zm00001d002283
Zm00001d030891,Zm00001d006601
Zm00001d006463,Zm00001d032610
Zm00001d053707,Zm00001d016342
Zm00001d042609,Zm00001d032556
Zm00001d021424,Zm00001d046202
Zm00001d016737,Zm00001d016000
Zm00001d018829,Zm00001d035436
Zm00001d048082,Zm00001d021197
Zm00001d029963,Zm00001d053055
Zm00001d034298,Zm00001d024795
Zm00001d018530,Zm00001d014722
Zm00001d009103,Zm00001d011060
Zm00001d034605,Zm00001d007079
Zm00001d043402,Zm00001d037188
Zm00001d029896,Zm00001d029899
Zm00001d023316,Zm00001d006460
Zm00001d006165,Zm00001d008753
Zm00001d041740,Zm00001d030665
Zm00001d019216,Zm00001d027345
Zm00001d033404,Zm00001d027996
Zm00001d010399,Zm00001d026665
Zm00001d030969,Zm00001d025812
Zm00001d006578,Zm00001d019233
Zm00001d029963,Zm00001d024770
Zm00001d010280,Zm00001d019216
Zm00001d010280,Zm00001d022569
Zm00001d041277,Zm00001d046642
Zm00001d046568,Zm00001d019186
Zm00001d052738,Zm00001d006726
Zm00001d009562,Zm00001d009182
Zm00001d020670,Zm00001d013817
Zm00001d038338,Zm00001d035035
Zm00001d010175,Zm00001d017079
Zm00001d028007,Zm00001d049707
Zm00001d029934,Zm00001d004138
Zm00001d010280,Zm00001d030028
Zm00001d037461,Zm00001d022301
Zm00001d034467,Zm00001d053101
Zm00001d025727,Zm00001d049867
Zm00001d021236,Zm00001d039639
Zm00001d015614,Zm00001d029969
Zm00001d045026,Zm00001d024601
Zm00001d046719,Zm00001d023260
Zm00001d053749,Zm00001d031471
Zm00001d039245,Zm00001d017425
Zm00001d052725,Zm00001d025707
Zm00001d002799,Zm00001d016255
Zm00001d038023,Zm00001d031892
Zm00001d052905,Zm00001d045121
Zm00001d038191,Zm00001d002079
Zm00001d045398,Zm00001d028841
Zm00001d045026,Zm00001d002087
Zm00001d017350,Zm00001d046586
Zm00001d041397,Zm00001d044578
Zm00001d032295,Zm00001d014642
Zm00001d012746,Zm00001d028968
Zm00001d028017,Zm00001d045470
Zm00001d020020,Zm00001d009270
Zm00001d046568,Zm00001d044088
Zm00001d020939,Zm00001d031231
Zm00001d042721,Zm00001d034601
Zm00001d047182,Zm00001d026252
Zm00001d022295,Zm00001d023456
Zm00001d023659,Zm00001d034590
Zm00001d052905,Zm00001d029095
Zm00001d038664,Zm00001d032359
Zm00001d053020,Zm00001d012499
Zm00001d012688,Zm00001d023897
Zm00001d021263,Zm00001d051128
Zm00001d031451,Zm00001d014386
Zm00001d033870,Zm00001d036177
Zm00001d043782,Zm00001d048903
Zm00001d046755,Zm00001d007799
Zm00001d021591,Zm00001d001858
Zm00001d033325,Zm00001d039471
Zm00001d012255,Zm00001d023950
Zm00001d044216,Zm00001d020989
Zm00001d045533,Zm00001d023507
Zm00001d050023,Zm00001d033668
Zm00001d030518,Zm00001d033375
Zm00001d022088,Zm00001d015686
Zm00001d043950,Zm00001d009687
Zm00001d030969,Zm00001d025126
Zm00001d003414,Zm00001d018161
Zm00001d005875,Zm00001d042554
Zm00001d050404,Zm00001d015407
Zm00001d046947,Zm00001d011144
Zm00001d020267,Zm00001d006650
Zm00001d031796,Zm00001d034145
Zm00001d012379,Zm00001d017826
Zm00001d018530,Zm00001d002403
Zm00001d009017,Zm00001d015209
Zm00001d028974,Zm00001d017925
Zm00001d046299,Zm00001d021729
Zm00001d052133,Zm00001d007231
Zm00001d042717,Zm00001d015092
Zm00001d026252,Zm00001d014733
Zm00001d010399,Zm00001d037916
Zm00001d052152,Zm00001d026055
Zm00001d006195,Zm00001d035694
Zm00001d041277,Zm00001d042152
Zm00001d036726,Zm00001d048533
Zm00001d008251,Zm00001d036574
Zm00001d003601,Zm00001d051806
Zm00001d011692,Zm00001d011773
Zm00001d012703,Zm00001d036008
Zm00001d012688,Zm00001d046929
Zm00001d042591,Zm00001d028228
Zm00001d025664,Zm00001d024324
Zm00001d011413,Zm00001d004055
Zm00001d022526,Zm00001d044460
Zm00001d031796,Zm00001d033389
Zm00001d022525,Zm00001d010902
Zm00001d034730,Zm00001d053826
Zm00001d034353,Zm00001d002562
Zm00001d053162,Zm00001d016911
Zm00001d020595,Zm00001d018450
Zm00001d012379,Zm00001d015581
Zm00001d029884,Zm00001d046148
Zm00001d027846,Zm00001d034714
Zm00001d051316,Zm00001d037483
Zm00001d026204,Zm00001d029468
Zm00001d043062,Zm00001d042214
Zm00001d026094,Zm00001d002316
Zm00001d047421,Zm00001d005047
Zm00001d048527,Zm00001d016581
Zm00001d018225,Zm00001d034700
Zm00001d024547,Zm00001d041740
Zm00001d049364,Zm00001d044372
Zm00001d050023,Zm00001d039729
Zm00001d022542,Zm00001d010858
Zm00001d028265,Zm00001d006762
Zm00001d050310,Zm00001d018530
Zm00001d027709,Zm00001d033388
Zm00001d015639,Zm00001d042443
Zm00001d032683,Zm00001d039919
Zm00001d026088,Zm00001d031774
Zm00001d028265,Zm00001d010887
Zm00001d024323,Zm00001d043384
Zm00001d011953,Zm00001d014665
Zm00001d031725,Zm00001d045657
Zm00001d025964,Zm00001d014088
Zm00001d048082,Zm00001d017445
Zm00001d040423,Zm00001d053359
Zm00001d038907,Zm00001d027431
Zm00001d015614,Zm00001d036737
Zm00001d025896,Zm00001d029447
Zm00001d015201,Zm00001d025275
Zm00001d021057,Zm00001d022120
Zm00001d027425,Zm00001d050436
Zm00001d034160,Zm00001d016911
Zm00001d023565,Zm00001d002277
Zm00001d015639,Zm00001d032620
Zm00001d052133,Zm00001d010793
Zm00001d008198,Zm00001d023880
Zm00001d026271,Zm00001d042107
Zm00001d026096,Zm00001d048289
Zm00001d008225,Zm00001d021842
Zm00001d018930,Zm00001d019956
Zm00001d038355,Zm00001d018336
Zm00001d006463,Zm00001d048220
Zm00001d031725,Zm00001d027708
Zm00001d014377,Zm00001d002778
Zm00001d011597,Zm00001d018754
Zm00001d052087,Zm00001d030694
Zm00001d038338,Zm00001d048953
Zm00001d017480,Zm00001d015614
Zm00001d002364,Zm00001d010214
Zm00001d050195,Zm00001d043402
Zm00001d015990,Zm00001d043452
Zm00001d032194,Zm00001d028905
Zm00001d019536,Zm00001d036765
Zm00001d033566,Zm00001d023430
Zm00001d029934,Zm00001d046299
Zm00001d002079,Zm00001d047000
Zm00001d004512,Zm00001d039406
Zm00001d003412,Zm00001d040210
Zm00001d017742,Zm00001d006209
Zm00001d026351,Zm00001d034805
Zm00001d043153,Zm00001d043543
Zm00001d043060,Zm00001d018326
Zm00001d028139,Zm00001d039461
Zm00001d040651,Zm00001d002069
Zm00001d020941,Zm00001d017176
Zm00001d048391,Zm00001d048441
Zm00001d028930,Zm00001d010455
Zm00001d023669,Zm00001d045204
Zm00001d040500,Zm00001d047290
Zm00001d037941,Zm00001d021812
Zm00001d015118,Zm00001d025431
Zm00001d031445,Zm00001d041940
Zm00001d030069,Zm00001d015730
Zm00001d002744,Zm00001d031454
Zm00001d043474,Zm00001d047000
Zm00001d035439,Zm00001d045721
Zm00001d024324,Zm00001d053859
Zm00001d046947,Zm00001d009877
Zm00001d011252,Zm00001d043088
Zm00001d027510,Zm00001d008338
Zm00001d005892,Zm00001d048486
Zm00001d053020,Zm00001d025794
Zm00001d045581,Zm00001d009631
Zm00001d028139,Zm00001d013504
Zm00001d029896,Zm00001d008628
Zm00001d036726,Zm00001d013834
Zm00001d022227,Zm00001d027904
Zm00001d010676,Zm00001d047324
Zm00001d015990,Zm00001d014286
Zm00001d043060,Zm00001d043830
Zm00001d018380,Zm00001d035093
Zm00001d043378,Zm00001d033510
Zm00001d048041,Zm00001d006916
Zm00001d012688,Zm00001d042338
Zm00001d031487,Zm00001d014977
Zm00001d008869,Zm00001d045563
Zm00001d008251,Zm00001d036382
Zm00001d018530,Zm00001d039428
Zm00001d031182,Zm00001d048962
Zm00001d005892,Zm00001d017457
Zm00001d017788,Zm00001d007975
Zm00001d013547,Zm00001d042864
Zm00001d011560,Zm00001d028749
Zm00001d008968,Zm00001d036877
Zm00001d005884,Zm00001d053932
Zm00001d052112,Zm00001d043554
Zm00001d012585,Zm00001d039524
Zm00001d044081,Zm00001d020790
Zm00001d015515,Zm00001d050074
Zm00001d017462,Zm00001d017821
Zm00001d034605,Zm00001d002601
Zm00001d018225,Zm00001d033876
Zm00001d042267,Zm00001d051600
Zm00001d017575,Zm00001d032142
Zm00001d022227,Zm00001d012585
Zm00001d018421,Zm00001d044033
Zm00001d041277,Zm00001d022250
Zm00001d045026,Zm00001d048115
Zm00001d043915,Zm00001d007904
Zm00001d047017,Zm00001d054032
Zm00001d042305,Zm00001d042325
Zm00001d008882,Zm00001d018191
Zm00001d015614,Zm00001d052492
Zm00001d024547,Zm00001d021955
Zm00001d018829,Zm00001d020531
Zm00001d045026,Zm00001d012396
Zm00001d039245,Zm00001d037973
Zm00001d009562,Zm00001d044139
Zm00001d027957,Zm00001d034487
Zm00001d006463,Zm00001d008730
Zm00001d037941,Zm00001d017090
Zm00001d025953,Zm00001d015375
Zm00001d048312,Zm00001d033995
Zm00001d015639,Zm00001d049364
Zm00001d020714,Zm00001d053639
Zm00001d041277,Zm00001d038476
Zm00001d051216,Zm00001d048449
Zm00001d042910,Zm00001d012060
Zm00001d049581,Zm00001d031700
Zm00001d014656,Zm00001d039613
Zm00001d043950,Zm00001d017275
Zm00001d025953,Zm00001d032175
Zm00001d016907,Zm00001d042166
Zm00001d036298,Zm00001d019766
Zm00001d017831,Zm00001d042841
Zm00001d043378,Zm00001d009658
Zm00001d042618,Zm00001d018917
Zm00001d049443,Zm00001d045128
Zm00001d047976,Zm00001d044812
Zm00001d016907,Zm00001d013098
Zm00001d020019,Zm00001d036482
Zm00001d011499,Zm00001d053181
Zm00001d035323,Zm00001d010082
Zm00001d031109,Zm00001d030678
Zm00001d011297,Zm00001d021965
Zm00001d039266,Zm00001d039425
Zm00001d038191,Zm00001d027992
Zm00001d021236,Zm00001d029896
Zm00001d053749,Zm00001d049023
Zm00001d032295,Zm00001d012415
Zm00001d033566,Zm00001d009676
Zm00001d039750,Zm00001d050020
Zm00001d050664,Zm00001d029394
Zm00001d020837,Zm00001d048316
Zm00001d031759,Zm00001d042611
Zm00001d040611,Zm00001d019477
Zm00001d018158,Zm00001d029578
Zm00001d034605,Zm00001d053954
Zm00001d054080,Zm00001d019337
Zm00001d028017,Zm00001d051313
Zm00001d020670,Zm00001d010380
Zm00001d012968,Zm00001d036543
Zm00001d016873,Zm00001d024301
Zm00001d022088,Zm00001d001937
Zm00001d038683,Zm00001d022072
Zm00001d032683,Zm00001d022104
Zm00001d014405,Zm00001d052433
Zm00001d042305,Zm00001d033221
Zm00001d028007,Zm00001d007474
Zm00001d006165,Zm00001d049502
Zm00001d040554,Zm00001d021168
Zm00001d033870,Zm00001d031118
Zm00001d048046,Zm00001d001898
Zm00001d052087,Zm00001d049656
Zm00001d039002,Zm00001d008429
Zm00001d014201,Zm00001d048342
Zm00001d018829,Zm00001d016460
Zm00001d034730,Zm00001d053989
Zm00001d012688,Zm00001d043449
Zm00001d027435,Zm00001d040075
Zm00001d031487,Zm00001d038189
Zm00001d026088,Zm00001d029710
Zm00001d049443,Zm00001d021686
Zm00001d038683,Zm00001d052333
Zm00001d019216,Zm00001d010214
Zm00001d040455,Zm00001d040442
Zm00001d048083,Zm00001d033995
Zm00001d050834,Zm00001d047941
Zm00001d028413,Zm00001d041709
Zm00001d048041,Zm00001d012624
Zm00001d032923,Zm00001d043314
Zm00001d053749,Zm00001d009502
Zm00001d017560,Zm00001d042005
Zm00001d021019,Zm00001d038599
Zm00001d046974,Zm00001d044494
Zm00001d028216,Zm00001d002774
Zm00001d018530,Zm00001d053526
Zm00001d041445,Zm00001d015729
Zm00001d027852,Zm00001d033683
Zm00001d047563,Zm00001d051129
Zm00001d012482,Zm00001d021683
Zm00001d048471,Zm00001d024386
Zm00001d048312,Zm00001d029934
Zm00001d038546,Zm00001d018316
Zm00001d002405,Zm00001d011097
Zm00001d053749,Zm00001d013429
Zm00001d049364,Zm00001d018393
Zm00001d012296,Zm00001d009971
Zm00001d022266,Zm00001d031741
Zm00001d023465,Zm00001d045274
Zm00001d043915,Zm00001d038475
Zm00001d024547,Zm00001d021686
Zm00001d053707,Zm00001d051380
Zm00001d036425,Zm00001d020560
Zm00001d050781,Zm00001d034434
Zm00001d031064,Zm00001d046097
Zm00001d014132,Zm00001d013453
Zm00001d050948,Zm00001d045928
Zm00001d037274,Zm00001d039306
Zm00001d033987,Zm00001d005462
Zm00001d005760,Zm00001d038657
Zm00001d038189,Zm00001d022421
Zm00001d014938,Zm00001d051573
Zm00001d006065,Zm00001d018495
Zm00001d029896,Zm00001d001771
Zm00001d024376,Zm00001d031290
Zm00001d011403,Zm00001d043877
Zm00001d043402,Zm00001d013451
Zm00001d019216,Zm00001d039354
Zm00001d043921,Zm00001d012917
Zm00001d019166,Zm00001d011331
Zm00001d002744,Zm00001d027387
Zm00001d053060,Zm00001d029190
Zm00001d013202,Zm00001d013163
Zm00001d005875,Zm00001d043723
Zm00001d043025,Zm00001d053695
Zm00001d042287,Zm00001d052948
Zm00001d043922,Zm00001d037832
Zm00001d039324,Zm00001d044953
Zm00001d011252,Zm00001d001924
Zm00001d024784,Zm00001d044328
Zm00001d002025,Zm00001d045988
Zm00001d033379,Zm00001d025236
Zm00001d023316,Zm00001d043519
Zm00001d050664,Zm00001d052021
Zm00001d052180,Zm00001d028728
Zm00001d001936,Zm00001d047025
Zm00001d047519,Zm00001d021420
Zm00001d018435,Zm00001d043921
Zm00001d023402,Zm00001d042443
Zm00001d034605,Zm00001d042625
Zm00001d043474,Zm00001d011985
Zm00001d028930,Zm00001d002999
Zm00001d039467,Zm00001d048565
Zm00001d015614,Zm00001d036506
Zm00001d042287,Zm00001d013908
Zm00001d002364,Zm00001d002802
Zm00001d001879,Zm00001d013568
Zm00001d043205,Zm00001d002523
Zm00001d052167,Zm00001d040057
Zm00001d027431,Zm00001d013817
Zm00001d023316,Zm00001d042137
Zm00001d024376,Zm00001d014667
Zm00001d039245,Zm00001d017978
Zm00001d030678,Zm00001d002000
Zm00001d025964,Zm00001d036767
Zm00001d017383,Zm00001d012292
Zm00001d043474,Zm00001d053639
Zm00001d047309,Zm00001d011984
Zm00001d039506,Zm00001d053807
Zm00001d026094,Zm00001d034849
Zm00001d043205,Zm00001d018081
Zm00001d040090,Zm00001d041480
Zm00001d016911,Zm00001d048615
Zm00001d009802,Zm00001d006891
Zm00001d034181,Zm00001d011455
Zm00001d049913,Zm00001d044274
Zm00001d053369,Zm00001d026252
Zm00001d007768,Zm00001d021789
Zm00001d011133,Zm00001d037733
Zm00001d008808,Zm00001d012401
Zm00001d026094,Zm00001d047302
Zm00001d052152,Zm00001d003743
Zm00001d041781,Zm00001d048434
Zm00001d030644,Zm00001d043921
Zm00001d028297,Zm00001d048796
Zm00001d044261,Zm00001d006158
Zm00001d051700,Zm00001d028139
Zm00001d047519,Zm00001d037151
Zm00001d024376,Zm00001d011076
Zm00001d020019,Zm00001d019865
Zm00001d028269,Zm00001d021871
Zm00001d033274,Zm00001d013488
Zm00001d015639,Zm00001d020487
Zm00001d047209,Zm00001d016768
Zm00001d043569,Zm00001d021288
Zm00001d026252,Zm00001d036293
Zm00001d031759,Zm00001d045048
Zm00001d018967,Zm00001d015186
Zm00001d032681,Zm00001d021204
Zm00001d009013,Zm00001d041450
Zm00001d004512,Zm00001d044552
Zm00001d051216,Zm00001d017422
Zm00001d036494,Zm00001d012598
Zm00001d020020,Zm00001d014797
Zm00001d004512,Zm00001d005442
Zm00001d018829,Zm00001d031977
Zm00001d023565,Zm00001d038436
Zm00001d048046,Zm00001d012511
Zm00001d043402,Zm00001d040682
Zm00001d003176,Zm00001d045956
Zm00001d041740,Zm00001d049443
Zm00001d004086,Zm00001d033730
Zm00001d017391,Zm00001d021296
Zm00001d018081,Zm00001d031517
Zm00001d020384,Zm00001d044489
Zm00001d042665,Zm00001d013522
Zm00001d005970,Zm00001d034112
Zm00001d052133,Zm00001d014796
Zm00001d042463,Zm00001d053751
Zm00001d028007,Zm00001d014797
Zm00001d009939,Zm00001d048647
Zm00001d002079,Zm00001d010726
Zm00001d026203,Zm00001d017645
Zm00001d018142,Zm00001d011192
Zm00001d026252,Zm00001d018882
Zm00001d032923,Zm00001d009005
Zm00001d026271,Zm00001d009648
Zm00001d031064,Zm00001d022166
Zm00001d042910,Zm00001d031660
Zm00001d006094,Zm00001d015239
Zm00001d011560,Zm00001d004140
Zm00001d053151,Zm00001d043458
Zm00001d048412,Zm00001d037530
Zm00001d034605,Zm00001d037124
Zm00001d011597,Zm00001d033805
Zm00001d018416,Zm00001d052695
Zm00001d051480,Zm00001d003939
Zm00001d008251,Zm00001d006154
Zm00001d016255,Zm00001d013003
Zm00001d006835,Zm00001d005276
Zm00001d025953,Zm00001d020697
Zm00001d050023,Zm00001d010834
Zm00001d002405,Zm00001d040292
Zm00001d043378,Zm00001d041760
Zm00001d048312,Zm00001d034564
Zm00001d014377,Zm00001d048218
Zm00001d048046,Zm00001d035041
Zm00001d049364,Zm00001d006489
Zm00001d027510,Zm00001d013777
Zm00001d041497,Zm00001d053150
Zm00001d019712,Zm00001d048161
Zm00001d037165,Zm00001d038717
Zm00001d048623,Zm00001d043766
Zm00001d033246,Zm00001d041719
Zm00001d034730,Zm00001d029818
Zm00001d012823,Zm00001d050604
Zm00001d016952,Zm00001d040539
Zm00001d012703,Zm00001d044635
Zm00001d015549,Zm00001d026322
Zm00001d045046,Zm00001d015988
Zm00001d032999,Zm00001d039010
Zm00001d010060,Zm00001d051387
Zm00001d012916,Zm00001d006758
Zm00001d028625,Zm00001d012362
Zm00001d037165,Zm00001d039468
Zm00001d053195,Zm00001d022154
Zm00001d021947,Zm00001d044432
Zm00001d009562,Zm00001d018423
Zm00001d021268,Zm00001d051814
Zm00001d017575,Zm00001d007251
Zm00001d002762,Zm00001d027998
Zm00001d037334,Zm00001d025524
Zm00001d035266,Zm00001d053526
Zm00001d003755,Zm00001d052992
Zm00001d049913,Zm00001d036328
Zm00001d048527,Zm00001d007966
Zm00001d032316,Zm00001d029314
Zm00001d038907,Zm00001d027755
Zm00001d012260,Zm00001d043850
Zm00001d033274,Zm00001d022252
Zm00001d017726,Zm00001d030348
Zm00001d042287,Zm00001d045109
Zm00001d002744,Zm00001d020310
Zm00001d002234,Zm00001d045128
Zm00001d022550,Zm00001d045296
Zm00001d024324,Zm00001d039100
Zm00001d051480,Zm00001d051339
Zm00001d020804,Zm00001d029707
Zm00001d021947,Zm00001d011696
Zm00001d018081,Zm00001d018326
Zm00001d042267,Zm00001d035747
Zm00001d029934,Zm00001d052640
Zm00001d026191,Zm00001d041826
Zm00001d018829,Zm00001d040210
Zm00001d049223,Zm00001d042309
Zm00001d028129,Zm00001d032132
Zm00001d017422,Zm00001d014271
Zm00001d002429,Zm00001d006059
Zm00001d036298,Zm00001d015354
Zm00001d012527,Zm00001d046855
Zm00001d009562,Zm00001d048095
Zm00001d013357,Zm00001d037497
Zm00001d040536,Zm00001d029540
Zm00001d031009,Zm00001d034036
Zm00001d002075,Zm00001d046778
Zm00001d017609,Zm00001d038130
Zm00001d004512,Zm00001d013262
Zm00001d049364,Zm00001d003993
Zm00001d038221,Zm00001d029983
Zm00001d047309,Zm00001d050947
Zm00001d011985,Zm00001d003669
Zm00001d021947,Zm00001d011233
Zm00001d017350,Zm00001d025967
Zm00001d002405,Zm00001d045644
Zm00001d044081,Zm00001d027409
Zm00001d015614,Zm00001d013947
Zm00001d033291,Zm00001d042023
Zm00001d032265,Zm00001d036787
Zm00001d034045,Zm00001d002871
Zm00001d040621,Zm00001d016440
Zm00001d020826,Zm00001d028228
Zm00001d052180,Zm00001d013658
Zm00001d047563,Zm00001d018822
Zm00001d037274,Zm00001d016849
Zm00001d015118,Zm00001d014785
Zm00001d017900,Zm00001d049258
Zm00001d009088,Zm00001d001996
Zm00001d040554,Zm00001d014615
Zm00001d002649,Zm00001d035343
Zm00001d017462,Zm00001d047000
Zm00001d018380,Zm00001d027351
Zm00001d033848,Zm00001d002871
Zm00001d026017,Zm00001d036879
Zm00001d012688,Zm00001d032505
Zm00001d010638,Zm00001d014594
Zm00001d010740,Zm00001d049573
Zm00001d041445,Zm00001d012857
Zm00001d009017,Zm00001d016606
Zm00001d042287,Zm00001d030554
Zm00001d050310,Zm00001d053715
Zm00001d020267,Zm00001d033730
Zm00001d038023,Zm00001d037025
Zm00001d044409,Zm00001d032552
Zm00001d051632,Zm00001d028921
Zm00001d036726,Zm00001d026047
Zm00001d043706,Zm00001d019750
Zm00001d017575,Zm00001d008866
Zm00001d050394,Zm00001d005506
Zm00001d015549,Zm00001d027709
Zm00001d034730,Zm00001d029180
Zm00001d017383,Zm00001d021579
Zm00001d011953,Zm00001d018488
