,V1,V2,
20695,Zm00001d041691,6,0
20696,Zm00001d037310,2,0
20697,Zm00001d042763,2,0
20698,Zm00001d011800,3,0
20699,Zm00001d011570,1,0
20700,Zm00001d036847,5,0
20701,Zm00001d009496,1,0
20702,Zm00001d032616,5,0
20703,Zm00001d017860,8,0
20704,Zm00001d050915,1,0
20705,Zm00001d027744,8,0
20706,Zm00001d053677,2,0
20707,Zm00001d041362,1,0
20708,Zm00001d028313,5,1
20709,Zm00001d028509,8,0
20710,Zm00001d014726,1,0
20711,Zm00001d027707,6,0
20712,Zm00001d024764,7,0
20713,Zm00001d047983,5,0
20714,Zm00001d044719,2,0
20715,Zm00001d042621,2,0
20716,Zm00001d010710,1,0
20717,Zm00001d019404,1,0
20718,Zm00001d036245,1,0
20719,Zm00001d036888,6,0
20720,Zm00001d013747,6,0
20721,Zm00001d013648,1,0
20722,Zm00001d022505,8,0
20723,Zm00001d016101,2,0
20724,Zm00001d008944,6,0
20725,Zm00001d010910,1,0
20726,Zm00001d036048,1,0
20727,Zm00001d034659,8,0
20728,Zm00001d052507,2,0
20729,Zm00001d006712,2,0
20730,Zm00001d012862,1,0
20731,Zm00001d046725,5,0
20732,Zm00001d008411,6,0
20733,Zm00001d021913,1,0
20734,Zm00001d002113,2,0
20735,Zm00001d044024,1,0
20736,Zm00001d008258,7,0
20737,Zm00001d044654,5,0
20738,Zm00001d008520,1,0
20739,Zm00001d037681,5,0
20740,Zm00001d003249,6,0
20741,Zm00001d026124,7,0
20742,Zm00001d012606,1,0
20743,Zm00001d016228,1,0
20744,Zm00001d002857,1,0
20745,Zm00001d033655,1,0
20746,Zm00001d034173,2,0
20747,Zm00001d052291,1,0
20748,Zm00001d008951,2,0
20749,Zm00001d020374,7,0
20750,Zm00001d042233,8,0
20751,Zm00001d042699,1,0
20752,Zm00001d027572,7,1
20753,Zm00001d039899,2,0
20754,Zm00001d007103,1,0
20755,Zm00001d042335,1,0
20756,Zm00001d025808,8,0
20757,Zm00001d022160,1,0
20758,Zm00001d038917,1,0
20759,Zm00001d044429,1,0
20760,Zm00001d009074,1,0
20761,Zm00001d048320,1,0
20762,Zm00001d052759,7,0
20763,Zm00001d041331,2,0
20764,Zm00001d011988,2,0
20765,Zm00001d011242,1,0
20766,Zm00001d021739,3,0
20767,Zm00001d022604,1,0
20768,Zm00001d014549,1,0
20769,Zm00001d043654,7,0
20770,Zm00001d003983,2,0
20771,Zm00001d041138,1,0
20772,Zm00001d009667,2,0
20773,Zm00001d008922,1,0
20774,Zm00001d048063,8,0
20775,Zm00001d005679,2,0
20776,Zm00001d020735,5,0
20777,Zm00001d017306,2,0
20778,Zm00001d048635,2,0
20779,Zm00001d035591,5,0
20780,Zm00001d038373,6,0
20781,Zm00001d002169,7,0
20782,Zm00001d044246,1,0
20783,Zm00001d034209,2,0
20784,Zm00001d015168,4,0
20785,Zm00001d030902,2,0
20786,Zm00001d017689,4,0
20787,Zm00001d019087,2,0
20788,Zm00001d011411,1,0
20789,Zm00001d014436,4,0
20790,Zm00001d041948,1,0
20791,Zm00001d034529,8,0
20792,Zm00001d012776,1,0
20793,Zm00001d013626,1,0
20794,Zm00001d052747,1,0
20795,Zm00001d010294,6,0
20796,Zm00001d037778,1,0
20797,Zm00001d050862,1,0
20798,Zm00001d049636,1,0
20799,Zm00001d002475,4,0
20800,Zm00001d029177,1,0
20801,Zm00001d006249,2,0
20802,Zm00001d022263,6,0
20803,Zm00001d034346,3,0
20804,Zm00001d017456,6,0
20805,Zm00001d021520,1,0
20806,Zm00001d049163,8,0
20807,Zm00001d017146,1,0
20808,Zm00001d046873,2,0
20809,Zm00001d028712,3,0
20810,Zm00001d023995,2,0
20811,Zm00001d014920,1,0
20812,Zm00001d046831,8,0
20813,Zm00001d046988,7,0
20814,Zm00001d042685,7,0
20815,Zm00001d042147,2,0
20816,Zm00001d014321,1,0
20817,Zm00001d034454,2,0
20818,Zm00001d005229,1,0
20819,Zm00001d039498,6,0
20820,Zm00001d026118,1,0
20821,Zm00001d034822,7,0
20822,Zm00001d006050,8,0
20823,Zm00001d042641,1,0
20824,Zm00001d013376,5,0
20825,Zm00001d006790,1,0
20826,Zm00001d051609,2,0
20827,Zm00001d034161,1,0
20828,Zm00001d008641,6,0
20829,Zm00001d022193,1,0
20830,Zm00001d021363,8,0
20831,Zm00001d016080,2,0
20832,Zm00001d032786,6,0
20833,Zm00001d018262,2,0
20834,Zm00001d048259,7,0
20835,Zm00001d048080,1,0
20836,Zm00001d028107,6,0
20837,Zm00001d002007,2,0
20838,Zm00001d022330,6,0
20839,Zm00001d012102,2,0
20840,Zm00001d037306,2,0
20841,Zm00001d017037,8,0
20842,Zm00001d035876,1,0
20843,Zm00001d048656,2,0
20844,Zm00001d027834,2,0
20845,Zm00001d042338,8,0
20846,Zm00001d022489,1,0
20847,Zm00001d028352,1,0
20848,Zm00001d043705,6,0
20849,Zm00001d009520,1,0
20850,Zm00001d034666,6,0
20851,Zm00001d006417,1,0
20852,Zm00001d040435,1,0
20853,Zm00001d023653,7,0
20854,Zm00001d030016,1,0
20855,Zm00001d021851,1,0
20856,Zm00001d008619,1,0
20857,Zm00001d036376,7,0
20858,Zm00001d045462,5,0
20859,Zm00001d039975,1,0
20860,Zm00001d034247,2,0
20861,Zm00001d054072,1,0
20862,Zm00001d026451,2,0
20863,Zm00001d010358,6,0
20864,Zm00001d051163,1,0
20865,Zm00001d031050,1,0
20866,Zm00001d048327,2,0
20867,Zm00001d034841,1,0
20868,Zm00001d010056,1,0
20869,Zm00001d015611,2,0
20870,Zm00001d019680,1,0
20871,Zm00001d009813,8,0
20872,Zm00001d049548,1,0
20873,Zm00001d020094,6,0
20874,Zm00001d024518,6,0
20875,Zm00001d051264,2,0
20876,Zm00001d040027,5,0
20877,Zm00001d005349,1,0
20878,Zm00001d048243,1,0
20879,Zm00001d004411,2,0
20880,Zm00001d032693,1,0
20881,Zm00001d006751,1,0
20882,Zm00001d025507,2,0
20883,Zm00001d025503,1,0
20884,Zm00001d044689,1,0
20885,Zm00001d037356,1,1
20886,Zm00001d049798,4,0
20887,Zm00001d005253,1,0
20888,Zm00001d029696,5,0
20889,Zm00001d045225,2,0
20890,Zm00001d051305,8,0
20891,Zm00001d032981,7,0
20892,Zm00001d014085,1,0
20893,Zm00001d008201,2,0
20894,Zm00001d014162,1,0
20895,Zm00001d008212,1,0
20896,Zm00001d045650,1,0
20897,Zm00001d024831,6,0
20898,Zm00001d018542,1,0
20899,Zm00001d020687,8,0
20900,Zm00001d016478,2,0
20901,Zm00001d011370,7,0
20902,Zm00001d002636,2,0
20903,Zm00001d026032,4,0
20904,Zm00001d012528,6,0
20905,Zm00001d016920,2,0
20906,Zm00001d012479,1,0
20907,Zm00001d016798,6,0
20908,Zm00001d028741,5,0
20909,Zm00001d008906,5,0
20910,Zm00001d014382,1,0
20911,Zm00001d047640,1,0
20912,Zm00001d043394,2,0
20913,Zm00001d019314,1,0
20914,Zm00001d011745,2,1
20915,Zm00001d022433,1,0
20916,Zm00001d005498,2,0
20917,Zm00001d009330,6,0
20918,Zm00001d000675,5,0
20919,Zm00001d017654,7,0
20920,Zm00001d003807,7,0
20921,Zm00001d027389,1,0
20922,Zm00001d054070,1,0
20923,Zm00001d004475,2,0
20924,Zm00001d052145,8,0
20925,Zm00001d029408,5,0
20926,Zm00001d039197,8,0
20927,Zm00001d003502,1,0
20928,Zm00001d022204,2,0
20929,Zm00001d039286,6,0
20930,Zm00001d047141,2,0
20931,Zm00001d017593,2,0
20932,Zm00001d024612,2,0
20933,Zm00001d038990,2,0
20934,Zm00001d025534,8,1
20935,Zm00001d003779,6,0
20936,Zm00001d013793,2,0
20937,Zm00001d033798,1,0
20938,Zm00001d031518,7,0
20939,Zm00001d009482,7,0
20940,Zm00001d036339,8,0
20941,Zm00001d047666,1,0
20942,Zm00001d018049,2,0
20943,Zm00001d038995,1,0
20944,Zm00001d019403,1,0
20945,Zm00001d003791,2,0
20946,Zm00001d040501,5,0
20947,Zm00001d044318,2,0
20948,Zm00001d034668,1,0
20949,Zm00001d043280,7,0
20950,Zm00001d003251,8,0
20951,Zm00001d052050,7,0
20952,Zm00001d007077,5,0
20953,Zm00001d046936,8,0
20954,Zm00001d048310,1,0
20955,Zm00001d006210,2,0
20956,Zm00001d016783,8,0
20957,Zm00001d044232,8,0
20958,Zm00001d033345,1,0
20959,Zm00001d016856,5,0
20960,Zm00001d053233,2,0
20961,Zm00001d038333,7,0
20962,Zm00001d039874,6,0
20963,Zm00001d034043,2,0
20964,Zm00001d001700,1,0
20965,Zm00001d012361,1,0
20966,Zm00001d035321,8,0
20967,Zm00001d021668,1,0
20968,Zm00001d031690,5,0
20969,Zm00001d040028,1,0
20970,Zm00001d025737,2,0
20971,Zm00001d012651,8,0
20972,Zm00001d015491,8,0
20973,Zm00001d023952,2,0
20974,Zm00001d039776,1,0
20975,Zm00001d028046,1,0
20976,Zm00001d053348,3,0
20977,Zm00001d009876,2,0
20978,Zm00001d053610,1,0
20979,Zm00001d049677,4,0
20980,Zm00001d003267,2,0
20981,Zm00001d050810,1,0
20982,Zm00001d039072,1,0
20983,Zm00001d014943,1,0
20984,Zm00001d011458,2,0
20985,Zm00001d028108,2,0
20986,Zm00001d011611,1,0
20987,Zm00001d025871,2,1
20988,Zm00001d034438,1,0
20989,Zm00001d007034,6,0
20990,Zm00001d036464,2,0
20991,Zm00001d038407,1,1
20992,Zm00001d044748,2,0
20993,Zm00001d025570,1,0
20994,Zm00001d028955,1,0
20995,Zm00001d041914,6,0
20996,Zm00001d052314,1,0
20997,Zm00001d038854,7,0
20998,Zm00001d033422,1,0
20999,Zm00001d009502,2,0
21000,Zm00001d003693,2,0
21001,Zm00001d043563,8,0
21002,Zm00001d037452,3,0
21003,Zm00001d018204,1,0
21004,Zm00001d053813,1,0
21005,Zm00001d002074,8,0
21006,Zm00001d014143,2,0
21007,Zm00001d035666,1,0
21008,Zm00001d026671,1,0
21009,Zm00001d040625,7,0
21010,Zm00001d051082,3,0
21011,Zm00001d044961,1,0
21012,Zm00001d012177,2,0
21013,Zm00001d035065,1,0
21014,Zm00001d040356,3,0
21015,Zm00001d005355,1,0
21016,Zm00001d009794,2,0
21017,Zm00001d007124,7,0
21018,Zm00001d011227,1,0
21019,Zm00001d011963,1,0
21020,Zm00001d038136,1,0
21021,Zm00001d037969,3,0
21022,Zm00001d007561,1,0
21023,Zm00001d030176,5,0
21024,Zm00001d037975,1,0
21025,Zm00001d007897,1,0
21026,Zm00001d046591,1,0
21027,Zm00001d031809,6,0
21028,Zm00001d023326,2,0
21029,Zm00001d013317,5,0
21030,Zm00001d019523,2,0
21031,Zm00001d021679,2,0
21032,Zm00001d027329,1,0
21033,Zm00001d042611,8,0
21034,Zm00001d040046,8,0
21035,Zm00001d041596,6,0
21036,Zm00001d037266,7,0
21037,Zm00001d032198,2,0
21038,Zm00001d005105,1,0
21039,Zm00001d045518,7,0
21040,Zm00001d051610,8,0
21041,Zm00001d028697,6,0
21042,Zm00001d004119,3,0
21043,Zm00001d042791,5,0
21044,Zm00001d007477,1,0
21045,Zm00001d028695,1,0
21046,Zm00001d013544,8,0
21047,Zm00001d053364,2,0
21048,Zm00001d014161,1,0
21049,Zm00001d007771,2,0
21050,Zm00001d013369,8,0
21051,Zm00001d039505,8,0
21052,Zm00001d008851,1,0
21053,Zm00001d017595,1,1
21054,Zm00001d005080,1,0
21055,Zm00001d051808,2,0
21056,Zm00001d008211,2,0
21057,Zm00001d021020,1,0
21058,Zm00001d031659,1,0
21059,Zm00001d020175,1,0
21060,Zm00001d011447,1,0
21061,Zm00001d052488,2,0
21062,Zm00001d038384,2,0
21063,Zm00001d001977,2,0
21064,Zm00001d033366,1,0
21065,Zm00001d032130,2,0
21066,Zm00001d025656,6,0
21067,Zm00001d039005,1,0
21068,Zm00001d021196,1,0
21069,Zm00001d045153,1,0
21070,Zm00001d005641,1,0
21071,Zm00001d039953,1,0
21072,Zm00001d014912,1,0
21073,Zm00001d023723,6,0
21074,Zm00001d010476,1,0
21075,Zm00001d040209,1,0
21076,ENSRNA049470306,1,0
21077,Zm00001d043963,8,0
21078,Zm00001d029398,2,0
21079,Zm00001d036742,1,0
21080,Zm00001d015437,7,0
21081,Zm00001d045733,2,0
21082,Zm00001d044889,2,0
21083,Zm00001d039421,2,0
21084,Zm00001d042453,1,0
21085,Zm00001d011087,1,0
21086,Zm00001d015020,1,0
21087,Zm00001d012966,1,0
21088,Zm00001d048492,1,0
21089,Zm00001d053515,1,0
21090,Zm00001d009086,1,0
21091,Zm00001d006942,4,0
21092,Zm00001d006586,2,0
21093,Zm00001d044939,1,0
21094,Zm00001d035498,8,1
21095,Zm00001d015308,1,0
21096,Zm00001d020366,2,0
21097,Zm00001d014882,8,0
21098,Zm00001d016017,2,0
21099,Zm00001d012429,2,0
21100,Zm00001d045501,5,0
21101,Zm00001d015429,1,0
21102,Zm00001d035215,2,0
21103,Zm00001d011550,2,0
21104,Zm00001d019684,1,0
21105,Zm00001d021309,1,0
21106,Zm00001d017026,1,0
21107,Zm00001d002690,1,0
21108,Zm00001d038418,2,0
21109,Zm00001d020869,8,0
21110,Zm00001d015367,1,0
21111,Zm00001d007942,3,0
21112,Zm00001d004755,1,0
21113,Zm00001d014127,3,0
21114,Zm00001d052794,1,0
21115,Zm00001d002011,7,1
21116,Zm00001d003929,7,0
21117,Zm00001d028513,1,0
21118,Zm00001d002693,1,0
21119,Zm00001d029808,8,0
21120,Zm00001d010149,1,0
21121,Zm00001d022296,1,0
21122,Zm00001d044497,3,0
21123,Zm00001d004483,5,0
21124,Zm00001d024496,1,0
21125,Zm00001d046764,6,0
21126,Zm00001d029264,3,0
21127,Zm00001d010241,1,1
21128,Zm00001d052227,7,0
21129,Zm00001d007405,2,0
21130,Zm00001d005517,2,0
21131,Zm00001d003851,4,0
21132,Zm00001d017988,1,0
21133,Zm00001d013072,6,0
21134,Zm00001d023318,1,0
21135,Zm00001d045570,8,0
21136,Zm00001d035343,1,0
21137,Zm00001d037267,2,0
21138,Zm00001d001830,1,0
21139,Zm00001d017303,1,0
21140,Zm00001d020554,7,0
21141,Zm00001d018438,1,0
21142,Zm00001d031963,8,0
21143,Zm00001d037415,2,0
21144,Zm00001d013917,5,0
21145,Zm00001d047470,1,0
21146,Zm00001d004371,5,0
21147,Zm00001d048550,8,0
21148,Zm00001d037624,3,0
21149,Zm00001d012797,2,0
21150,Zm00001d021881,7,0
21151,Zm00001d051885,1,0
21152,Zm00001d041380,1,0
21153,Zm00001d040769,2,0
21154,Zm00001d023802,6,0
21155,Zm00001d027611,6,0
21156,Zm00001d017532,5,0
21157,Zm00001d002131,3,0
21158,Zm00001d005751,7,0
21159,Zm00001d002616,2,0
21160,Zm00001d044629,2,0
21161,Zm00001d026703,7,0
21162,Zm00001d015133,5,0
21163,Zm00001d007675,1,1
21164,Zm00001d033207,5,0
21165,Zm00001d037024,5,0
21166,Zm00001d024796,3,0
21167,Zm00001d037970,8,0
21168,Zm00001d046173,2,0
21169,Zm00001d041455,4,0
21170,Zm00001d047690,7,0
21171,Zm00001d024657,7,0
21172,Zm00001d053223,7,0
21173,Zm00001d025221,1,0
21174,Zm00001d019233,7,0
21175,Zm00001d010804,1,0
21176,Zm00001d052183,2,0
21177,Zm00001d053772,2,0
21178,Zm00001d029100,1,0
21179,Zm00001d002202,2,0
21180,Zm00001d051989,5,0
21181,Zm00001d034429,1,0
21182,Zm00001d026477,1,1
21183,Zm00001d048145,2,0
21184,Zm00001d045512,2,0
21185,Zm00001d005908,1,0
21186,Zm00001d019664,1,0
21187,Zm00001d012675,1,0
21188,Zm00001d042690,1,0
21189,Zm00001d013211,1,0
21190,Zm00001d037509,5,0
21191,Zm00001d017401,1,0
21192,Zm00001d015446,1,0
21193,Zm00001d022038,6,0
21194,Zm00001d012975,1,0
21195,Zm00001d034672,5,0
21196,Zm00001d007093,2,0
21197,Zm00001d031740,1,0
21198,Zm00001d033611,1,0
21199,Zm00001d016238,2,0
21200,Zm00001d009649,2,0
21201,Zm00001d016203,6,0
21202,Zm00001d026300,8,0
21203,Zm00001d009771,1,0
21204,Zm00001d017100,1,0
21205,Zm00001d047965,5,0
21206,Zm00001d053901,1,0
21207,Zm00001d051773,7,0
21208,Zm00001d021534,1,0
21209,Zm00001d027555,1,0
21210,Zm00001d042595,2,0
21211,Zm00001d040793,1,0
21212,Zm00001d036432,1,0
21213,Zm00001d002288,8,1
21214,Zm00001d009594,1,0
21215,Zm00001d031132,1,0
21216,Zm00001d048064,5,0
21217,Zm00001d033682,1,0
21218,Zm00001d045359,1,0
21219,Zm00001d025513,1,0
21220,ENSRNA049997441,1,0
21221,Zm00001d006008,1,0
21222,Zm00001d048701,2,0
21223,Zm00001d036631,1,0
21224,Zm00001d037004,1,0
21225,Zm00001d008545,2,0
21226,Zm00001d031876,2,0
21227,Zm00001d014204,7,0
21228,Zm00001d024413,1,0
21229,Zm00001d021421,6,0
21230,Zm00001d016281,5,0
21231,Zm00001d001656,1,0
21232,Zm00001d036696,7,0
21233,Zm00001d026293,7,0
21234,Zm00001d020544,1,0
21235,Zm00001d046445,1,0
21236,Zm00001d052311,2,0
21237,Zm00001d014027,1,0
21238,Zm00001d031258,3,0
21239,Zm00001d027111,2,0
21240,Zm00001d032875,1,0
21241,Zm00001d023472,2,0
21242,Zm00001d015195,6,0
21243,Zm00001d007038,1,0
21244,Zm00001d036530,2,0
21245,Zm00001d037122,1,0
21246,Zm00001d024968,2,0
21247,Zm00001d023888,8,0
21248,Zm00001d012770,1,0
21249,Zm00001d046960,2,0
21250,Zm00001d034640,1,0
21251,Zm00001d033690,8,0
21252,Zm00001d043909,6,0
21253,Zm00001d048526,1,0
21254,Zm00001d011300,2,0
21255,Zm00001d024807,2,0
21256,Zm00001d052703,2,0
21257,Zm00001d009866,2,0
21258,Zm00001d011328,2,0
21259,Zm00001d037407,2,0
21260,Zm00001d011268,2,0
21261,Zm00001d049759,7,0
21262,Zm00001d034538,8,0
21263,Zm00001d010207,1,0
21264,Zm00001d034455,2,0
21265,Zm00001d046680,5,0
21266,Zm00001d013271,1,0
21267,Zm00001d039746,1,0
21268,Zm00001d033377,7,0
21269,Zm00001d033681,1,0
21270,Zm00001d008769,2,0
21271,Zm00001d027288,1,0
21272,Zm00001d019061,2,0
21273,Zm00001d052424,5,0
21274,Zm00001d018230,8,0
21275,Zm00001d037454,2,0
21276,Zm00001d044547,1,0
21277,Zm00001d010345,2,0
21278,Zm00001d012428,7,0
21279,Zm00001d052941,1,0
21280,Zm00001d037200,1,0
21281,Zm00001d039849,2,0
21282,Zm00001d037156,1,0
21283,Zm00001d032326,1,0
21284,Zm00001d043465,8,0
21285,Zm00001d046531,1,0
21286,Zm00001d050279,2,0
21287,Zm00001d041692,1,0
21288,Zm00001d013757,7,0
21289,Zm00001d001189,2,0
21290,Zm00001d038622,5,0
21291,Zm00001d020592,2,0
21292,Zm00001d035881,6,0
21293,Zm00001d020776,1,0
21294,Zm00001d003153,2,0
21295,Zm00001d034555,1,0
21296,Zm00001d029798,2,0
21297,Zm00001d027809,8,0
21298,Zm00001d050935,1,0
21299,Zm00001d012460,8,0
21300,Zm00001d032531,1,0
21301,Zm00001d016908,1,0
21302,Zm00001d022350,2,0
21303,Zm00001d010725,2,0
21304,Zm00001d024390,1,0
21305,Zm00001d023379,2,0
21306,Zm00001d053757,7,0
21307,Zm00001d037033,5,0
21308,Zm00001d047754,1,0
21309,Zm00001d034935,7,0
21310,Zm00001d045509,1,0
21311,Zm00001d018580,5,0
21312,Zm00001d038098,2,0
21313,Zm00001d046533,6,0
21314,Zm00001d003257,8,0
21315,Zm00001d007578,2,0
21316,Zm00001d028572,1,0
21317,Zm00001d022179,7,0
21318,Zm00001d010675,1,0
21319,Zm00001d032004,2,0
21320,Zm00001d011750,1,0
21321,Zm00001d003651,7,0
21322,Zm00001d011286,1,0
21323,Zm00001d027511,8,0
21324,Zm00001d002477,7,0
21325,Zm00001d007109,7,0
21326,Zm00001d015123,1,0
21327,Zm00001d035356,2,0
21328,Zm00001d006280,7,0
21329,Zm00001d028871,2,0
21330,Zm00001d018868,8,0
21331,Zm00001d025963,1,0
21332,Zm00001d051364,1,0
21333,Zm00001d011377,3,0
21334,Zm00001d001393,5,0
21335,Zm00001d040185,1,0
21336,Zm00001d020416,1,0
21337,Zm00001d049439,2,0
21338,Zm00001d000636,2,0
21339,Zm00001d015327,1,0
21340,Zm00001d002408,1,0
21341,Zm00001d049017,2,0
21342,Zm00001d007094,1,0
21343,Zm00001d018146,1,0
21344,Zm00001d036079,7,1
21345,Zm00001d009695,1,0
21346,Zm00001d045516,1,0
21347,Zm00001d048129,6,0
21348,Zm00001d001951,3,0
21349,Zm00001d012839,1,0
21350,Zm00001d022487,6,0
21351,Zm00001d009800,6,0
21352,Zm00001d029285,8,0
21353,Zm00001d005102,2,0
21354,Zm00001d052146,6,0
21355,Zm00001d008215,5,0
21356,Zm00001d021136,8,0
21357,Zm00001d011314,1,0
21358,Zm00001d011796,1,0
21359,Zm00001d020491,2,0
21360,Zm00001d000596,2,0
21361,Zm00001d021302,5,0
21362,Zm00001d035695,1,0
21363,Zm00001d034174,2,0
21364,Zm00001d012278,2,0
21365,Zm00001d025271,1,0
21366,Zm00001d039071,7,0
21367,Zm00001d031826,8,0
21368,Zm00001d042543,1,0
21369,Zm00001d014443,5,0
21370,Zm00001d012543,1,0
21371,Zm00001d043445,1,0
21372,Zm00001d012113,2,0
21373,Zm00001d014901,1,0
21374,Zm00001d034180,1,0
21375,Zm00001d001170,2,0
21376,Zm00001d007190,6,0
21377,Zm00001d016435,3,0
21378,Zm00001d050324,4,0
21379,Zm00001d041390,3,0
21380,Zm00001d023122,2,0
21381,Zm00001d031525,1,0
21382,Zm00001d004489,2,0
21383,Zm00001d017124,1,0
21384,Zm00001d040219,7,0
21385,Zm00001d026176,3,0
21386,Zm00001d043694,1,0
21387,Zm00001d021759,2,0
21388,Zm00001d008041,6,0
21389,Zm00001d008584,5,0
21390,Zm00001d003762,7,1
21391,Zm00001d035329,2,0
21392,Zm00001d038079,2,0
21393,Zm00001d000501,5,0
21394,Zm00001d011177,1,0
21395,Zm00001d028450,1,0
21396,Zm00001d018096,2,0
21397,Zm00001d008142,3,0
21398,Zm00001d047599,1,0
21399,Zm00001d006229,2,0
21400,Zm00001d004193,1,0
21401,Zm00001d040343,1,0
21402,Zm00001d034527,1,0
21403,Zm00001d033094,1,0
21404,Zm00001d025884,2,0
21405,Zm00001d043374,2,0
21406,Zm00001d014353,2,0
21407,Zm00001d042755,1,0
21408,Zm00001d011607,5,0
21409,Zm00001d035037,1,0
21410,Zm00001d003530,1,0
21411,Zm00001d018403,1,0
21412,Zm00001d030860,2,0
21413,Zm00001d035318,1,0
21414,Zm00001d008357,1,0
21415,Zm00001d023504,1,0
21416,Zm00001d044185,2,0
21417,Zm00001d038941,2,0
21418,Zm00001d026192,1,0
21419,Zm00001d041698,7,0
21420,Zm00001d038316,5,0
21421,Zm00001d029060,2,0
21422,Zm00001d002221,2,0
21423,Zm00001d011766,1,0
21424,Zm00001d051459,2,0
21425,Zm00001d047856,1,0
21426,Zm00001d025951,8,0
21427,Zm00001d004004,6,0
21428,Zm00001d013924,1,0
21429,Zm00001d043878,8,0
21430,Zm00001d016703,3,0
21431,Zm00001d017953,7,0
21432,Zm00001d045482,1,0
21433,Zm00001d011534,1,0
21434,Zm00001d009377,2,0
21435,Zm00001d029394,1,0
21436,Zm00001d008579,1,0
21437,Zm00001d028606,7,0
21438,Zm00001d012832,1,0
21439,Zm00001d047366,1,0
21440,Zm00001d053716,8,0
21441,Zm00001d007361,1,0
21442,Zm00001d035672,1,0
21443,Zm00001d013631,1,0
21444,Zm00001d021436,7,0
21445,Zm00001d045233,1,0
21446,Zm00001d029288,2,0
21447,Zm00001d030179,2,0
21448,Zm00001d020399,1,0
21449,Zm00001d019031,2,0
21450,Zm00001d034502,1,0
21451,Zm00001d008111,1,0
21452,Zm00001d038460,7,0
21453,Zm00001d021707,1,0
21454,Zm00001d006441,2,0
21455,Zm00001d038480,1,0
21456,Zm00001d015657,7,0
21457,Zm00001d041610,1,0
21458,Zm00001d052855,7,0
21459,Zm00001d010130,2,0
21460,Zm00001d027131,8,0
21461,Zm00001d015006,1,0
21462,Zm00001d030295,2,0
21463,Zm00001d036084,1,0
21464,Zm00001d003841,3,0
21465,Zm00001d048372,2,0
21466,Zm00001d027882,8,0
21467,Zm00001d016845,1,0
21468,Zm00001d020435,6,0
21469,Zm00001d027576,1,0
21470,Zm00001d001360,7,0
21471,Zm00001d047854,1,0
21472,Zm00001d022394,6,0
21473,Zm00001d033364,2,0
21474,Zm00001d016865,6,0
21475,Zm00001d024339,1,0
21476,Zm00001d012203,1,0
21477,Zm00001d020747,2,0
21478,Zm00001d017169,1,0
21479,Zm00001d021031,1,0
21480,Zm00001d048410,6,0
21481,Zm00001d027170,1,0
21482,Zm00001d038799,7,0
21483,Zm00001d002511,7,0
21484,Zm00001d033204,1,0
21485,Zm00001d042082,2,0
21486,Zm00001d036057,1,0
21487,Zm00001d013017,2,0
21488,Zm00001d022244,1,0
21489,Zm00001d052176,6,0
21490,Zm00001d050062,2,0
21491,Zm00001d001887,7,0
21492,Zm00001d017647,1,0
21493,Zm00001d037446,1,0
21494,Zm00001d023473,6,0
21495,Zm00001d048292,1,0
21496,Zm00001d023846,2,0
21497,Zm00001d006580,1,1
21498,Zm00001d031870,1,0
21499,Zm00001d049718,6,0
21500,Zm00001d019620,6,0
21501,Zm00001d012033,6,0
21502,Zm00001d010901,3,0
21503,Zm00001d039090,1,0
21504,Zm00001d005003,7,0
21505,Zm00001d035901,7,0
21506,Zm00001d039870,6,0
21507,Zm00001d024635,5,0
21508,Zm00001d010401,1,0
21509,Zm00001d023423,1,0
21510,Zm00001d005195,2,0
21511,Zm00001d051571,1,0
21512,Zm00001d005369,1,0
21513,Zm00001d047345,1,0
21514,Zm00001d048625,1,0
21515,Zm00001d028045,7,0
21516,Zm00001d032644,2,0
21517,Zm00001d013381,5,0
21518,Zm00001d026859,1,0
21519,Zm00001d029887,1,0
21520,Zm00001d009861,7,0
21521,Zm00001d006622,8,0
21522,Zm00001d051563,1,0
21523,Zm00001d034010,3,0
21524,Zm00001d017832,1,0
21525,Zm00001d007256,1,0
21526,Zm00001d050406,8,0
21527,Zm00001d048444,2,0
21528,Zm00001d001917,1,0
21529,Zm00001d029710,2,0
21530,Zm00001d010576,2,0
21531,Zm00001d013040,1,0
21532,Zm00001d051637,7,0
21533,Zm00001d026284,7,0
21534,Zm00001d038484,8,0
21535,Zm00001d033214,1,0
21536,Zm00001d002501,8,0
21537,Zm00001d018634,1,0
21538,Zm00001d021000,1,0
21539,Zm00001d014753,1,0
21540,Zm00001d037115,7,0
21541,Zm00001d014913,2,0
21542,Zm00001d021215,5,0
21543,Zm00001d021646,6,0
21544,Zm00001d000593,2,0
21545,Zm00001d018632,1,0
21546,Zm00001d050667,2,0
21547,Zm00001d019637,6,0
21548,Zm00001d009587,2,0
21549,Zm00001d023874,6,0
21550,Zm00001d008726,1,0
21551,Zm00001d026685,6,0
